BRAND,JRPSKU,OEMSKU,DESCRIPTION,QTY,COST,MAP
ACCEL,ACC11069,11069,"ACCEL CAP DIST HONDA/ACURA (CLEAR)",0,52.95115,59.62845
ACCEL,ACC11076,11076,"ACCEL COIL HIGH OUTPUT - HONDA/ACURA",0,86.18191,96.56653
ACCEL,ACC120123,120123,"ACCEL DIST CAP",0,59.18191,71.55000
ACCEL,ACC120141,120141,"ACCEL DIST CAP CHEVY/GMC VORTEC V8",0,78.91268,95.44500
ACCEL,ACC120142,120142,"ACCEL DIST CAP CHEVY/GMC VORTEC V6",0,75.79730,91.46768
ACCEL,ACC120328,120328,"ACCEL DIST CAP DODGE MAGNUM V6",0,24.91268,29.78307
ACCEL,ACC120329,120329,"ACCEL DIST CAP DODGE/JEEP MAGNUM V8",0,28.02807,31.79768
ACCEL,ACC120330,120330,"ACCEL DIST CAP JEEP 4.0L L6",0,24.91268,29.78307
ACCEL,ACC130120,130120,"ACCEL ROTOR 1979-89 GM HEI COIL-IN-CAP L4 L6",0,17.64345,19.72038
ACCEL,ACC130141,130141,"ACCEL ROTOR CHEV/GMC VORTEC V6/V8",0,29.06653,32.41038
ACCEL,ACC130328,130328,"ACCEL ROTOR DODGE MAGNUM V6 & V8",0,17.64345,19.84500
ACCEL,ACC130330,130330,"ACCEL ROTOR JEEP 4.0L L6",0,16.60500,19.84500
ACCEL,ACC140001,140001,"ACCEL SUPERCOIL",0,120.45115,133.95115
ACCEL,ACC140003,140003,"ACCEL GM HEI SUPERCOIL RED & YELLOW",0,128.75883,143.29730
ACCEL,ACC140005,140005,"ACCEL GM HEI SUPERCOIL RED & WHITE",0,120.45115,133.95115
ACCEL,ACC140011,140011,"ACCEL GM 1984-95 REMOTE SUPERCOIL",0,76.83576,86.30653
ACCEL,ACC140012,140012,"ACCEL FORD 1984-98 EEC-IV SUPERCOIL",0,80.98960,90.33576
ACCEL,ACC140013,140013,"ACCEL BRUTE THUNDER HEI SUPERCOIL RY",0,114.22038,128.62383
ACCEL,ACC140017,140017,"ACCEL GM 86-99 DIS SUPERCOIL",0,70.60500,79.14115
ACCEL,ACC140018,140018,"ACCEL FORD 4-TWR.DIS SUPERCOIL PACK",0,127.72038,142.25883
ACCEL,ACC140021,140021,"ACCEL MOPAR '90-97 REMOTE SUPERCOIL",0,80.98960,90.33576
ACCEL,ACC140021AH,140021AH,"ACCEL ADP.HARNESS 98 & NEWER MOPAR",0,40.48960,45.68191
ACCEL,ACC140024ACC,140024ACC,"ACCEL GM 1996-01 REMOTE SUPERCOIL",0,82.02807,91.37422
ACCEL,ACC140026ACC,140026ACC,"ACCEL COIL NEON DIS RND PIN 95-97",0,114.22038,127.72038
ACCEL,ACC140027,140027,"ACCEL COIL NEON DIS FLAT PIN 98-03",0,114.22038,127.72038
ACCEL,ACC140032,140032,"ACCEL COIL FORD MOD ENG 2-VALVE",0,47.75883,53.75076
ACCEL,ACC140032-8,140032-8,"ACCEL ACCEL FORD 2 VLV MTR COIL KIT",0,302.18191,346.42038
ACCEL,ACC140032B,140032B,"ACCEL COIL FORD MOD ENG 2-VALVE BLUE",0,47.75883,53.75076
ACCEL,ACC140032B-8,140032B-8,"ACCEL COIL 8PK FORD MOD ENG 2-VALVE BLUE",0,302.18191,346.42038
ACCEL,ACC140032K,140032K,"ACCEL COIL FORD MOD ENG 2-VALVE BLACK",0,47.75883,53.75076
ACCEL,ACC140032K-8,140032K-8,"ACCEL COIL 8PK FORD MOD ENG 2-VALVE BLACK",0,302.18191,346.42038
ACCEL,ACC140033,140033,"ACCEL COIL FORD MOD ENG 3-VALVE",0,55.02807,62.75422
ACCEL,ACC140033-8,140033-8,"ACCEL ACCEL FORD 3 VLV MTR COIL KIT",0,365.52807,418.78038
ACCEL,ACC140033B,140033B,"ACCEL COIL FORD MOD ENG 3-VALVE BLUE",0,53.98960,61.52883
ACCEL,ACC140033B-8,140033B-8,"ACCEL COIL 8PK FORD MOD ENG 3-VALVE BLUE",0,365.52807,418.78038
ACCEL,ACC140033E,140033E,"ACCEL COIL FORD MOD ENG 3V EXT BOOT",0,58.14345,66.34730
ACCEL,ACC140033E-8,140033E-8,"ACCEL COIL FORD MOD ENG 3V EXT 8PK",0,380.06653,435.47883
ACCEL,ACC140033EB,140033EB,"ACCEL COIL FORD LATE MOD ENG 3-VALVE BLUE",0,58.14345,66.34730
ACCEL,ACC140033EB-8,140033EB-8,"ACCEL COIL 8PK FORD LATE MOD ENG 3-VALVE BLUE",0,380.06653,435.47883
ACCEL,ACC140033EK,140033EK,"ACCEL COIL FORD LATE MOD ENG 3-VALVE BLACK",0,58.14345,66.34730
ACCEL,ACC140033EK-8,140033EK-8,"ACCEL COIL 8PK FORD LATE MOD ENG 3-VALVE BLAC",0,380.06653,435.47883
ACCEL,ACC140033K,140033K,"ACCEL COIL FORD MOD ENG 3-VALVE BLACK",0,55.02807,62.75422
ACCEL,ACC140033K-8,140033K-8,"ACCEL COIL 8PK FORD MOD ENG 3-VALVE BLACK",0,365.52807,418.78038
ACCEL,ACC140034,140034,"ACCEL COIL FORD MOD ENG 4-VALVE",0,47.75883,53.75076
ACCEL,ACC140034-8,140034-8,"ACCEL ACCEL FORD 4 VLV MTR COIL KIT",0,318.79730,364.51038
ACCEL,ACC140034B,140034B,"ACCEL COIL FORD MOD ENG 4-VALVE - BLUE",0,47.75883,53.75076
ACCEL,ACC140034B-8,140034B-8,"ACCEL COIL FORD MOD ENG 4VALVE- BLUE - 8 PACK",0,318.79730,364.51038
ACCEL,ACC140034K,140034K,"ACCEL COIL FORD MOD ENG 4-VALVE - BLACK",0,47.75883,53.75076
ACCEL,ACC140034K-8,140034K-8,"ACCEL COIL FORD MOD ENG 4VALVE- BLACK -8 PACK",0,208.72038,239.27191
ACCEL,ACC140035,140035,"ACCEL COIL FORD 6-TOWER DIS HRZNTL",0,156.79730,174.45115
ACCEL,ACC140036,140036,"ACCEL COIL FORD 6-TOWER DIS VRTCL",0,146.41268,166.91191
ACCEL,ACC140037,140037,"ACCEL COIL HEMI SINGLE PLUG",0,86.18191,96.56653
ACCEL,ACC140037-8,140037-8,"ACCEL COIL HEMI SINGLE PLUG 8PK",0,728.98960,809.98960
ACCEL,ACC140038,140038,"ACCEL COIL HEMI DUAL PLUG",0,94.48960,105.91268
ACCEL,ACC140038-8,140038-8,"ACCEL COIL HEMI DUAL PLUG 8PK",0,747.68191,830.75883
ACCEL,ACC140038K,140038K,"ACCEL COIL HEMI DUAL PLUG - BLACK",0,94.48960,105.91268
ACCEL,ACC140038K-8,140038K-8,"ACCEL COIL HEMI DUAL PLUG 8PK - BLACK",0,747.68191,830.75883
ACCEL,ACC140040ACC,140040ACC,"ACCEL LS1 TRUCK SUPER COIL",0,79.95115,89.29730
ACCEL,ACC140043,140043,"ACCEL COIL GM LS2 LS3 LS7",0,110.06653,122.52807
ACCEL,ACC140043-8,140043-8,"ACCEL COIL GM LS2 LS3 LS7 8-PACK",0,747.68191,830.75883
ACCEL,ACC140043K,140043K,"ACCEL COIL GM LS2 LS3 LS7 - BLACK",0,110.06653,122.52807
ACCEL,ACC140043K-8,140043K-8,"ACCEL COIL GM LS2 LS3 LS7 8-PACK- BLACK",0,747.68191,830.75883
ACCEL,ACC140060,140060,"ACCEL COIL FORD 5.0L COYOTE",0,84.10500,93.45115
ACCEL,ACC140060-8,140060-8,"ACCEL COIL FORD 5.0L COYOTE 8 PACK",0,591.91268,658.37422
ACCEL,ACC140060B,140060B,"ACCEL COIL FORD 5.0L COYOTE- BLUE",0,84.10500,93.45115
ACCEL,ACC140060B-8,140060B-8,"ACCEL COIL FORD 5.0L COYOTE 8 PACK- BLUE",0,591.91268,658.37422
ACCEL,ACC140060K,140060K,"ACCEL COIL FORD 5.0L COYOTE- BLACK",0,84.10500,93.45115
ACCEL,ACC140060K-8,140060K-8,"ACCEL COIL FORD 5.0L COYOTE 8 PACK- BLACK",0,591.91268,658.37422
ACCEL,ACC140061,140061,"ACCEL COIL FORD 3.5/3.7L 2PinBlk Cnctr Sgl Yel",0,131.87422,150.21345
ACCEL,ACC140061-6,140061-6,"ACCEL COIL FORD 3.5/3.7L 2PinBlk Cnctr 6PK Yel",0,657.33576,752.74960
ACCEL,ACC140061B,140061B,"ACCEL COIL FORD3.5/3.7L 2PinBlk Cnctr Sgl Blue",0,131.87422,150.21345
ACCEL,ACC140061B-6,140061B-6,"ACCEL COIL FORD3.5/3.7L 2PinBlk Cnctr 6PK Blue",0,657.33576,752.74960
ACCEL,ACC140061K,140061K,"ACCEL COIL FORD 3.5/3.7L 2PinBlk Cnctr Sgl Blk",0,131.87422,150.21345
ACCEL,ACC140061K-6,140061K-6,"ACCEL COIL FORD 3.5/3.7L 2PinBlk Cnctr 6PK Blk",0,657.33576,752.74960
ACCEL,ACC140073,140073,"ACCEL COIL COP TOYOTA",0,104.87422,120.02538
ACCEL,ACC140073-4,140073-4,"ACCEL COIL COP TOYOTA I4 MULTI-PAK",0,339.56653,377.98960
ACCEL,ACC140074,140074,"ACCEL COIL COP TOYOTA",0,103.83576,118.12500
ACCEL,ACC140074-6,140074-6,"ACCEL COIL COP TOYOTA V6 MULTI-PAK",0,447.56653,512.01345
ACCEL,ACC140078,140078,"ACCEL COIL COP TOYOTA",0,106.95115,121.87383
ACCEL,ACC140078-4,140078-4,"ACCEL COIL COP TOY/SCI I4 MULTI-PAK",0,315.68191,361.72730
ACCEL,ACC140080,140080,"ACCEL 14-UP LT ROUND COIL - BLACK SINGLE",0,78.91268,90.28383
ACCEL,ACC140080-8,140080-8,"ACCEL 14-UP LT ROUND COIL - BLACK 8 PACK",0,578.41268,662.29960
ACCEL,ACC140081,140081,"ACCEL 14-UP LT SQUARE COIL - BLACK SINGLE",0,78.91268,90.28383
ACCEL,ACC140081-8,140081-8,"ACCEL 14-UP LT SQUARE COIL - BLACK 8 PACK",0,578.41268,662.29960
ACCEL,ACC140082K,140082K,"ACCEL Coil 08-15 Honda/Acura 2.4L Black",0,71.64345,82.09038
ACCEL,ACC140082K-4,140082K-4,"ACCEL COIL 08-15 HONDA/ACURA 2.4L 4PK BLACK",0,261.68191,299.10807
ACCEL,ACC140083K,140083K,"ACCEL Coil 98-10 Toyota/Lexus 4.7L V8 Black",0,71.64345,82.09038
ACCEL,ACC140083K-8,140083K-8,"ACCEL COILS 98-10 TOY/LEX 4.7L V8 8PK BLACK",0,491.18191,562.10883
ACCEL,ACC140084K,140084K,"ACCEL Coil 15-19HondaCivic/2.0T FIT/1.5 SLGBLK",0,58.14345,65.65153
ACCEL,ACC140084K-4,140084K-4,"ACCEL COILS 15-19 HONDA CIVIC/FIT 2.0/1.5L",0,203.52807,232.31422
ACCEL,ACC140085K,140085K,"ACCEL Coil 99-10 Honda/Acura 3.0L V6 Black",0,71.64345,82.09038
ACCEL,ACC140085K-6,140085K-6,"ACCEL COILS 99-10 HON/ACU 3.0L V6 6PK BLACK",0,346.83576,396.51576
ACCEL,ACC140086K,140086K,"ACCEL Coil 13-18 GM 2.0L Turbo Black",0,71.64345,82.09038
ACCEL,ACC140086K-4,140086K-4,"ACCEL COILS 13-18 GM 2.0L TURBO 4PK BLACK",0,261.68191,299.10807
ACCEL,ACC140087K,140087K,"ACCEL COIL PACK 11-19 GM 1.4L TURBO BLACK",0,131.87422,150.21345
ACCEL,ACC140088K,140088K,"ACCEL Coil 14-19 VW / Audi 4 Cylinder Black",0,65.41268,73.86576
ACCEL,ACC140088K-4,140088K-4,"ACCEL COILS 14-19 VW / AUDI 4 CYL 4-PK BLK",0,235.72038,269.88576
ACCEL,ACC140089K,140089K,"ACCEL Coil 15-19 Subaru/Scion/Toyota 2.0L SGL",0,71.64345,82.09038
ACCEL,ACC140089K-4,140089K-4,"ACCEL Coils 15-19 Subaru/Scion/Tyta 2.0L 4-PK",0,261.68191,299.10807
ACCEL,ACC140090K,140090K,"ACCEL Coil 15-20 Hyundai/KIA 1.6L Turbo Sgle",0,50.87422,57.42691
ACCEL,ACC140090K-4,140090K-4,"ACCEL Coils 15-20 Hyundai/KIA 1.6L Turbo 4-PK",0,183.79730,210.04960
ACCEL,ACC140274,140274,"ACCEL COIL COP AUDI/VW",0,98.64345,112.49653
ACCEL,ACC140274-4,140274-4,"ACCEL COIL COP VW/AUDI I4 MULTI-PAK",0,291.79730,333.89653
ACCEL,ACC140311,140311,"ACCEL COIL COP HONDA",0,101.75883,116.26615
ACCEL,ACC140311-4,140311-4,"ACCEL COIL COP HONDA I4 MULTI-PAK",8,307.37422,351.98653
ACCEL,ACC140314,140314,"ACCEL COIL COP TOYOTA",0,88.25883,98.64345
ACCEL,ACC140314-4,140314-4,"ACCEL COIL COP TOY/PONT I4 MULTI-PAK",0,355.14345,394.60500
ACCEL,ACC140333,140333,"ACCEL COIL COP TOYOTA",0,103.83576,118.12500
ACCEL,ACC140333-4,140333-4,"ACCEL COIL COP TOYOTA I4 MULTI-PAK",0,317.75883,363.11883
ACCEL,ACC140495,140495,"ACCEL COIL COP TOYOTA",0,100.72038,114.36576
ACCEL,ACC140495-4,140495-4,"ACCEL COIL COP TOYOTA I4 MULTI-PAK",0,321.91268,358.25883
ACCEL,ACC140495-6,140495-6,"ACCEL COIL COP TOYOTA V6 MULTI-PAK",0,429.91268,492.53191
ACCEL,ACC140502,140502,"ACCEL COIL 06-11 CHRYSLER 2.7 3.5 4.0",0,70.60500,80.25230
ACCEL,ACC140502-6,140502-6,"ACCEL COILS 06-11 CHRYSLER 2.7 3.5 4.0",0,302.18191,346.42038
ACCEL,ACC140505,140505,"ACCEL COIL COP FORD",0,82.02807,93.76268
ACCEL,ACC140505-4,140505-4,"ACCEL COIL COP MAZDA/FORD I4 MULTIPK",0,250.25883,286.58422
ACCEL,ACC140569,140569,"ACCEL COIL COP GM/SUZUKI 3.6L V6",0,98.64345,112.46538
ACCEL,ACC140582,140582,"ACCEL COIL COP HONDA 1.8L I4",0,92.41268,104.96768
ACCEL,ACC140630,140630,"ACCEL COIL COP TOYOTA",0,101.75883,116.26615
ACCEL,ACC140630-4,140630-4,"ACCEL COIL COP TOYOTA I4 MULTI-PAK",0,307.37422,351.98653
ACCEL,ACC140630-6,140630-6,"ACCEL COIL COP TOYOTA V6 MULTI-PAK",0,429.91268,492.53191
ACCEL,ACC140630-8,140630-8,"ACCEL COIL COP TOYOTA V8 MULTI-PAK",0,560.75883,642.81807
ACCEL,ACC140646,140646,"ACCEL COIL FORD ECOBOOST 3.5L V6 SINGLE YELLO",0,83.06653,94.59345
ACCEL,ACC140646-6,140646-6,"ACCEL COIL FORD ECOBOOST 3.5L V6 6-PACK YELLO",0,379.02807,434.08730
ACCEL,ACC140646B,140646B,"ACCEL COIL FORD ECOBOOST 3.5L V6 SINGLE BLUE",0,83.06653,94.59345
ACCEL,ACC140646B-6,140646B-6,"ACCEL COIL FORD ECOBOOST 3.5L V6 6-PACK BLUE",0,379.02807,434.08730
ACCEL,ACC140646K,140646K,"ACCEL COIL FORD ECOBOOST 3.5L V6 SINGLE BLACK",0,83.06653,94.59345
ACCEL,ACC140646K-6,140646K-6,"ACCEL COIL FORD ECOBOOST 3.5L V6 6-PACK BLACK",0,379.02807,434.08730
ACCEL,ACC140647K,140647K,"ACCEL Coil 17-19 Ford EcoBoost F150 3.5L SGL",0,58.14345,65.65153
ACCEL,ACC140647K-6,140647K-6,"ACCEL COILS 17-19 FRD ECOBOOST F150 3.5L 6PK",0,312.56653,357.55268
ACCEL,ACC140648,140648,"ACCEL COIL 11-16 CHRYSLER 3.6L V-6",0,47.75883,53.75076
ACCEL,ACC140648-6,140648-6,"ACCEL COILS 11-16 CHRYSLER 3.6L V6",0,239.87422,274.06038
ACCEL,ACC140670,140670,"ACCEL COIL FORD ECOBOOST 2.0/2.3L L4 SINGLE Y",0,88.25883,100.03500
ACCEL,ACC140670-4,140670-4,"ACCEL COIL FORD ECOBOOST 2.0/2.3L L4 4-PACK Y",0,291.79730,333.89653
ACCEL,ACC140670B,140670B,"ACCEL COIL FORD ECOBOOST 2.0/2.3L L4 SINGLE B",0,88.25883,100.03500
ACCEL,ACC140670B-4,140670B-4,"ACCEL COIL FORD ECOBOOST 2.0/2.3L L4 4-PACK B",0,291.79730,333.89653
ACCEL,ACC140670K,140670K,"ACCEL COIL FORD ECOBOOST 2.0/2.3L L4 SINGLE B",0,88.25883,100.03500
ACCEL,ACC140670K-4,140670K-4,"ACCEL COIL FORD ECOBOOST 2.0/2.3L L4 4-PACK B",0,291.79730,333.89653
ACCEL,ACC140773,140773,"ACCEL COIL FORD ECOBOOST 2.7L SINGLE YELLOW",0,79.95115,90.92768
ACCEL,ACC140773-6,140773-6,"ACCEL COIL FORD ECOBOOST 2.7L 6-PK YELLOW",0,363.45115,415.99730
ACCEL,ACC170032,170032,"ACCEL COP BOOTS 8 PK FORD 2V",0,88.25883,100.38807
ACCEL,ACC170033,170033,"ACCEL COP BOOTS 8 PK FORD 3V 04-08",0,91.37422,104.25115
ACCEL,ACC170072,170072,"ACCEL HEI BATTERY/TACH PIGTAIL",0,20.75883,23.87422
ACCEL,ACC2005,2005,"ACCEL MODULE ELIMINATOR REPLACEMENT",0,87.22038,98.50845
ACCEL,ACC2010ACC,2010ACC,"ACCEL KIT GM V8 SNGL PNT ELIMINATOR",0,117.33576,130.83576
ACCEL,ACC2020,2020,"ACCEL KIT FORD V8SNGL PNT ELIMINATOR",0,117.33576,130.83576
ACCEL,ACC31034,31034,"ACCEL ADJ VAC ADV GM V8 POINT DIST",0,46.72038,55.65115
ACCEL,ACC31035,31035,"ACCEL ADJ VAC ADV GM V8 HEI DIST",0,41.52807,49.68000
ACCEL,ACC35361,35361,"ACCEL GM HEI 74-95 IGN MDLTR W/GREAS",0,86.18191,96.56653
ACCEL,ACC35362,35362,"ACCEL GM EXT. COIL 86-95 IGN MODULE",0,97.60500,109.02807
ACCEL,ACC35363,35363,"ACCEL GM HEI 80-95 IGNITION MODULE",0,96.56653,109.35000
ACCEL,ACC35368,35368,"ACCEL FORD TFI MODULATOR 1983-96",0,100.72038,112.14345
ACCEL,ACC35369,35369,"ACCEL FORD TFI MDLTR'84-93 W/GREASE",0,104.87422,117.33576
ACCEL,ACC35370,35370,"ACCEL GM EXT. COIL 90-95 IGN MODULE",0,138.10500,166.91191
ACCEL,ACC35371,35371,"ACCEL FORD TFI MDLTR RMTE MNT W/GRSE",0,101.75883,115.33153
ACCEL,ACC35372,35372,"ACCEL MODULE 52 SERIES",0,126.68191,143.25576
ACCEL,ACC3904,3904,"ACCEL CLAMPS BINDER FOR 3900",0,16.60500,18.68191
ACCEL,ACC59107,59107,"ACCEL DIST CHEV V8 HEI VAC",0,213.91268,244.83807
ACCEL,ACC59107C,59107C,"ACCEL DIST CHEV V8 HEI VAC W/ COIL",0,266.87422,296.98960
ACCEL,ACC59107CK,59107CK,"ACCEL DIST CHEV V8 BLACK CAP HEI VAC W/ COIL",0,266.87422,296.98960
ACCEL,ACC59107K,59107K,"ACCEL DIST CHEV V8 HEI W/BLACK CAP & VAC ADV",0,213.91268,244.83807
ACCEL,ACC59124,59124,"ACCEL DIST GM OPTI-SPARK I 1992-EARLY 1994",0,465.22038,532.88653
ACCEL,ACC59125,59125,"ACCEL DIST GM OPTI-SPARK II 94.5-97",0,478.72038,548.19345
ACCEL,ACC59130,59130,"ACCEL DIST CHEV V8 HEI VAC 265-454",0,138.10500,153.68191
ACCEL,ACC59131,59131,"ACCEL DIST CHEV V8 88-95 SMALL CAP HEI-EXT COI",0,280.37422,311.52807
ACCEL,ACC59132,59132,"ACCEL DIST CHEV 96-00 V8 VORTEC",0,246.10500,274.14345
ACCEL,ACC59210,59210,"ACCEL DIST FORD 86-93 5.0L WITH MODULE",0,280.37422,311.52807
ACCEL,ACC8101ACC,8101ACC,"ACCEL CONT/COND HD 23 OZ",0,55.02807,61.62230
ACCEL,ACC8104ACC,8104ACC,"ACCEL CONT/COND HP 32 OZ",0,65.41268,73.55422
ACCEL,ACC811432,811432,"ACCEL FORD 2 VALVE IGNITION UPGRADE KIT",0,329.18191,377.03422
ACCEL,ACC811433,811433,"ACCEL FORD 3 VALVE EARLY IGNITION UPGRADE KIT",0,491.18191,562.10883
ACCEL,ACC811433E,811433E,"ACCEL FORD 3 VALVE LATE IGNITION UPGRADE KIT",0,504.68191,577.41576
ACCEL,ACC811732,811732,"ACCEL FORD 2 VALVE TUNE UP KIT",0,110.06653,125.60191
ACCEL,ACC811733,811733,"ACCEL FORD EARLY 3 VALVE TUNE UP KIT",0,224.29730,255.97038
ACCEL,ACC8120ACC,8120ACC,"ACCEL CAP/ROTOR",0,55.02807,61.25883
ACCEL,ACC8122,8122,"ACCEL CAP/ROTOR",0,47.75883,53.66768
ACCEL,ACC8123ACC,8123ACC,"ACCEL CAP/ROTOR",0,44.64345,49.83576
ACCEL,ACC8124ACC,8124ACC,"ACCEL CAP/ROTOR",0,47.75883,53.66768
ACCEL,ACC8129,8129,"ACCEL CAP/ROTOR",0,50.87422,61.62230
ACCEL,ACC8132,8132,"ACCEL CAP/ROTOR",0,48.79730,55.65115
ACCEL,ACC8133ACC,8133ACC,"ACCEL CAP/ROTOR",0,48.79730,55.02807
ACCEL,ACC8136,8136,"ACCEL CAP/ROTOR GM OPTI-SPARK II",0,117.33576,130.83576
ACCEL,ACC8136A,8136A,"ACCEL CAP/ROTOR GM OPTI-SPARK I",0,114.22038,127.72038
ACCEL,ACC8139,8139,"ACCEL CAP/ROTOR GM HEI BLACK",0,48.79730,55.02807
ACCEL,ACC8140,8140,"ACCEL SUPER STOCK COIL",0,48.79730,55.02807
ACCEL,ACC8140C,8140C,"ACCEL SUPER STOCK COIL CHROME",0,56.06653,62.29730
ACCEL,ACC8140M,8140M,"ACCEL MOPAR 1979-91 SUPER STOCK COIL",0,56.32794,62.70589
ACCEL,ACC8145ACC,8145ACC,"ACCEL SUPER STOCK ELECTRONIC COIL",0,71.64345,79.95115
ACCEL,ACC8145C,8145C,"ACCEL SUPER STOCK ELECT COIL CHROME",0,74.75883,83.06653
ACCEL,ACC819070,819070,"ACCEL GM GEN 4 LS TUNE UP KIT",0,233.64345,259.60500
ACCEL,ACC8200ACC,8200ACC,"ACCEL TUNE UP KIT GM HEI RED",0,171.33576,196.13422
ACCEL,ACC8203ACC,8203ACC,"ACCEL CONT/COND HP 32 OZ",0,69.56653,83.50268
ACCEL,ACC8220ACC,8220ACC,"ACCEL CAP/ROTOR",0,65.41268,74.62383
ACCEL,ACC8230ACC,8230ACC,"ACCEL CAP/ROTOR",0,47.75883,57.63460
ACCEL,ACC8233,8233,"ACCEL CAP/ROTOR",0,53.98960,60.22038
ACCEL,ACC8234,8234,"ACCEL CAP/ROTOR KIT (GREY)",0,50.87422,57.63460
ACCEL,ACC8320ACC,8320ACC,"ACCEL CAP/ROTOR",0,50.87422,57.63460
ACCEL,ACC8321ACC,8321ACC,"ACCEL CAP/ROTOR",0,52.95115,59.62845
ACCEL,ACC8330,8330,"ACCEL CAP/ROTOR",0,69.56653,77.87422
ACCEL,ACCHST1,HST1,"ACCEL HONDA SUPERTUNE UP KIT W/VTEC",0,208.72038,232.60500
ACCEL,ACCHST2,HST2,"ACCEL HONDA SUPERTUNE UP KIT WO/VTEC",0,208.72038,232.60500
ACCEL,ACCM23956,M23956,"ACCEL DECAL MEDIUM 4x1-5/8""""",0,2.06653,2.77268
ACCEL,ACCTST1,TST1,"ACCEL TST GM 96-01 4.3L VORTECH",0,285.56653,317.75883
ACCEL,ACCTST10,TST10,"ACCEL TST DODGE 92-02 3.9L MAGNUM",0,230.52807,256.48960
ACCEL,ACCTST11,TST11,"ACCEL TST DODGE92-98 5.2L 93-99 5.9L",0,250.25883,278.29730
ACCEL,ACCTST15,TST15,"ACCEL TST FORD 84-97 5.8L 85-88 5.0L",0,257.52807,286.60500
ACCEL,ACCTST16,TST16,"ACCEL TST JEEP 94-99 4.0L HO EFI",0,115.25883,128.75883
ACCEL,ACCTST17,TST17,"ACCEL TST JEEP 91-93 4.0L HO EFI",0,134.98960,150.56653
ACCEL,ACCTST18,TST18,"ACCEL TST JEEP 93-99 5.2L 97-98 5.9L",0,274.14345,305.29730
ACCEL,ACCTST24,TST24,"ACCEL TST DODGE99-01 5.2L 99-02 5.9L",0,240.91268,267.91268
ACCEL,ACCTST3,TST3,"ACCEL TST GM 96-00 5.0/5.7L VORTECH",0,286.60500,318.79730
ACCEL,ACCTST4,TST4,"ACCEL TST GM 87-95 5.0/5.7L TBI",0,246.10500,274.14345
ACCEL,ACCTST4HP,TST4HP,"ACCEL TST GM 87-95 5.0/5.7L TBI",0,267.91268,298.02807
ACCEL,ACCTST6,TST6,"ACCEL TST GM 96-00 7.4L VORTECH",0,286.60500,318.79730
ACCEL,ACCTST7,TST7,"ACCEL TST GM 90-95 7.4L TBI",0,220.14345,245.06653
ACCEL,ACC0276S-4,0276S-4,"ACCEL SPARK PLUG ACCEL 4PK",0,33.22038,37.73768
ACCEL,ACC0414S-4,0414S-4,"ACCEL SPARK PLUG ACCEL 4PK",0,40.48960,45.70268
ACCEL,ACC0416S-4,0416S-4,"ACCEL SPARK PLUG ACCEL 4-PK",0,42.56653,47.68615
ACCEL,ACC0437S-4,0437S-4,"ACCEL SPARK PLUG ACCEL 4PK",0,40.48960,45.52615
ACCEL,ACC0526-4,0526-4,"ACCEL SPARK PLUG ACCEL 4PK",0,21.79730,24.91268
ACCEL,ACC0574S-4,0574S-4,"ACCEL SPARK PLUG ACCEL 4PK",0,40.48960,45.70268
ACCEL,ACC0576,0576,"ACCEL SPARK PLUG 0576 1PK",0,6.22038,7.25883
ACCEL,ACC0576S-4,0576S-4,"ACCEL SPARK PLUG ACCEL 4PK",0,38.41268,43.70883
ACCEL,ACC0736-4,0736-4,"ACCEL SPARK PLUG ACCEL 4PK",0,24.91268,27.78922
ACCEL,ACC0786-4,0786-4,"ACCEL SPARK PLUG ACCEL 4PK",0,28.02807,31.79768
ACCEL,ACC0882-4,0882-4,"ACCEL LTS SPARK PLUG ACCEL 4PK",0,13.80826,15.93424
ACCEL,ACC346,346,"ACCEL SPARK PLUG 1 OF 346",0,21.79730,24.91268
ACCEL,ACC346C1,346C1,"ACCEL SPARK PLUG FORD EARLY V8 3V 1 RANGE CO",0,20.75883,23.87422
ACCEL,ACC354,354,"ACCEL SPARK PLUG 1 OF 354",0,20.75883,23.87422
ACCEL,ACC354C1,354C1,"ACCEL SPARK PLUG FORD LATE V8 3-V 1 RANGE CO",0,19.72038,22.83576
ACCEL,ACC578,578,"ACCEL SPARK PLUG FORD EB I4/V6 STOCK HEAT RA",0,7.25883,8.29730
ACCEL,ACC578-4,578-4,"ACCEL SPARK PLUG FORD EB I4 STOCK HEAT RANGE",0,26.98960,30.27115
ACCEL,ACC578-6,578-6,"ACCEL SPARK PLUG FORD EB V6 STOCK HEAT RANGE",0,40.48960,45.34960
ACCEL,ACC578C1,578C1,"ACCEL SPARK PLUG FORD EB I4/V6 1 RANGE COLDE",0,7.25883,8.29730
ACCEL,ACC578C1-4,578C1-4,"ACCEL SPARK PLUG FORD EB I4 1 RANGE COLDER ",0,28.02807,31.15383
ACCEL,ACC578C1-6,578C1-6,"ACCEL SPARK PLUG FORD EB V6 1 RANGE COLDER ",0,41.52807,46.71000
ACCEL,ACC578C2,578C2,"ACCEL SPARK PLUG FORD EB I4/V6. 2 RANGES COLD",0,7.25883,8.29730
ACCEL,ACC578C2-4,578C2-4,"ACCEL SPARK PLUG FORD EB I4 2 RANGES COLDER ",0,28.02807,31.15383
ACCEL,ACC579,579,"ACCEL SPARK PLUG FORD COYOTE STOCK HEAT RANG",0,7.25883,8.29730
